LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
100.01,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:50.101690
100.72,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:51.280757
100.72,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:52.285815
101.17,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:53.278872
101.17,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:54.281929
101.20,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:55.279986
101.20,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:56.280043
101.08,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:57.283101
101.08,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:58.280158
100.85,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:59.280215
100.85,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:00.280272
100.59,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:01.081318
100.59,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:02.088375
100.44,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:03.280444
100.27,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:04.079489
100.11,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:05.285558
100.11,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:06.279615
99.78,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:07.284673
99.62,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:08.096719
99.51,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:09.278787
99.38,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:10.279844
99.38,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:11.279901
99.23,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:12.282959
99.09,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:13.279016
99.05,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:14.280073
98.99,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:15.282130
98.99,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:16.085176
99.10,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:17.083233
99.35,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:18.106292
99.58,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:19.280359
99.58,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:20.279416
99.90,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:21.281473
99.90,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:22.279530
99.93,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:23.279588
99.93,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:24.278645
99.72,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:25.278702
99.72,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:26.279759
99.61,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:27.279816
99.48,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:28.279874
99.43,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:29.277931
99.36,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:30.279988
99.36,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:31.280045
99.38,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:32.280102
99.40,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:33.279159
99.40,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:34.079205
99.47,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:35.279274
99.50,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:36.288332
99.55,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:37.288389
99.55,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:38.283446
99.68,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:39.288503
99.68,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:40.281560
99.67,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:41.280617
99.67,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:42.288675
99.72,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:43.278731
99.72,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:44.279789
100.01,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:45.281846
100.01,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:46.081892
100.18,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:47.275960
100.18,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:48.280017
100.45,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:49.279075
100.45,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:50.288132
100.74,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:19:51.282189
100.74,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:52.279246
100.95,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:53.078292
100.97,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:54.281361
101.16,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:55.281418
101.16,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:56.279475
101.65,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:57.285533
101.65,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:58.083578
101.65,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:19:58.871623
101.98,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:00.095693
102.03,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:01.288762
102.04,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:02.284819
102.04,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:03.306877
102.04,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:04.184927
101.63,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:05.278990
101.63,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:06.284047
101.45,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:07.280104
101.14,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:08.081150
100.55,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:09.279219
100.55,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:10.288276
100.04,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:20:11.278333
99.83,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:12.279390
99.61,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:13.281447
99.34,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:20:14.288505
