LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.70,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:16.005218
99.79,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:17.015276
99.93,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:18.006332
100.01,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:19.005390
100.11,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:19.810436
100.15,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:21.008504
100.17,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:22.005561
100.18,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:23.005618
100.20,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:23.811664
100.23,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:24.811722
100.24,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:25.891783
100.24,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:26.822837
100.22,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:27.831894
100.15,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:28.807950
100.08,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:30.002018
100.06,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:30.808065
100.01,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:31.808122
99.95,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:32.808179
99.87,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:34.013248
99.83,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:35.008305
99.80,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:35.823351
99.75,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:36.851410
99.77,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:37.811465
99.78,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:38.812522
99.76,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:39.840581
99.69,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:40.806636
99.70,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:41.854696
99.69,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:42.812751
99.63,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:43.812808
99.65,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:44.811866
99.60,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:46.599968
99.60,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:47.600025
99.55,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:48.599082
99.52,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:49.599139
99.47,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:50.601197
99.39,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:51.599254
99.39,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:52.599311
99.30,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:53.599368
99.23,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:54.599425
99.13,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:47:55.598483
98.99,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:47:55.811495
98.89,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:47:57.598597
98.83,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:47:58.599654
98.79,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:47:59.599711
98.86,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:00.598769
98.99,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:01.598826
99.14,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:02.598883
99.31,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:03.598940
99.46,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:04.598997
99.64,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:05.599055
99.73,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:06.599112
99.90,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:07.603169
100.06,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:08.598226
100.14,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:09.598283
100.22,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:10.598340
100.28,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:11.599398
100.24,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:12.598455
100.16,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:13.598512
100.01,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:48:14.598569
99.85,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:15.598626
99.85,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:16.598684
99.46,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:17.598741
99.34,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:18.598798
99.26,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:19.598855
99.20,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:20.600913
99.16,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:21.598970
99.15,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:22.599027
99.23,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:23.599084
99.29,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:24.600141
99.39,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:25.598198
99.53,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:48:26.598256
